user_id,is_view,is_cart,is_purchase,variant
516000154,1,0,0,A
516000674,1,0,0,A
516000726,1,0,0,A
516001502,1,0,0,B
516001798,1,0,0,B
516001845,1,0,0,B
516001928,1,0,0,B
516002037,1,1,1,B
516002392,1,0,0,A
516002478,1,0,0,B
516005790,1,0,0,B
516005846,1,0,0,A
516006268,1,0,0,B
516006556,1,1,1,B
516007534,1,0,0,B
516007778,1,0,0,A
516008256,1,0,0,A
516008673,1,0,0,A
516008770,1,0,0,A
516008788,1,0,0,A
516010123,1,0,0,A
516010315,1,0,0,B
516010488,1,0,0,A
516010934,1,1,1,B
516011276,1,0,0,B
516011603,1,0,0,B
516012031,1,0,0,B
516013224,1,0,0,A
516013646,1,0,0,A
516013963,1,0,0,B
516015391,1,0,0,A
516015963,1,0,0,A
516016207,1,0,0,B
516016576,1,1,0,B
516016670,1,0,0,A
516017115,1,0,0,B
516017218,1,1,1,A
516017422,1,1,1,A
516017506,1,0,0,A
516017678,1,0,0,B
516017815,1,0,0,B
516018665,1,0,0,A
516018872,1,0,0,B
516019013,1,0,0,A
516019432,1,0,0,B
516019601,1,0,0,A
516019609,1,0,0,B
516019982,1,0,0,A
516020759,1,0,0,B
516021376,1,0,0,A
516022183,1,0,0,B
516023457,1,0,0,A
516023694,1,0,0,B
516023708,1,1,1,A
516024602,1,0,0,A
516024971,1,0,0,B
516025100,1,0,0,A
516025188,1,0,0,B
516025438,1,1,1,A
516025594,1,0,0,B
516026726,1,0,0,A
516027738,1,0,0,B
516028148,1,0,0,B
516028290,1,0,0,A
516029057,1,0,0,A
516029714,1,1,1,A
516029844,1,0,0,A
516031252,1,0,0,B
516031386,1,1,1,B
516031873,1,0,0,B
516032438,1,0,0,A
516032794,1,0,0,A
516035734,1,0,0,B
516036033,1,0,0,B
516036709,1,0,0,A
516036825,1,0,0,B
516036865,1,0,0,B
516037023,1,1,1,B
516037300,1,0,0,A
516038385,1,0,0,A
516038604,1,0,0,B
516039014,1,0,0,A
516039169,1,1,1,B
516039622,1,1,1,B
516039999,1,0,0,A
516040729,1,0,0,B
516041820,1,0,0,A
516043165,1,0,0,B
516043267,1,1,1,A
516043318,1,1,1,B
516043536,1,0,0,A
516043606,1,0,0,B
516044569,1,0,0,A
516045143,1,0,0,B
516047476,1,0,0,A
516047996,1,1,0,B
516048069,1,0,0,B
516048927,1,0,0,A
516049440,1,0,0,A
516049447,1,0,0,A
516049928,1,0,0,B
516050450,1,0,0,B
516050967,1,1,1,A
516051174,1,0,0,B
516051335,1,0,0,A
516051820,1,0,0,B
516051875,1,1,1,B
516052504,1,0,0,A
516052645,1,0,0,A
516053533,1,0,0,B
516053659,1,0,0,B
516053857,1,0,0,B
516054402,1,0,0,B
516054407,1,0,0,A
516054579,1,0,0,A
516054774,1,0,0,A
516054871,1,0,0,A
516054984,1,0,0,A
516055133,1,0,0,B
516056130,1,0,0,B
516056447,1,0,0,A
516056466,1,0,0,A
516057528,1,0,0,B
516057864,1,0,0,A
516058946,1,0,0,B
516059057,1,0,0,A
516059113,1,0,0,A
516059335,1,0,0,B
516061808,1,0,0,B
516061901,1,1,1,B
516062272,1,0,0,A
516062558,1,0,0,B
516062681,1,0,0,A
516063331,1,1,1,B
516063449,1,0,0,A
516063468,1,0,0,A
516063506,1,0,0,B
516065071,1,0,0,A
516066107,1,0,0,B
516066125,1,0,0,B
516067398,1,0,0,B
516067464,1,0,0,A
516067930,1,0,0,B
516068837,1,1,1,B
516069302,1,0,0,B
516069570,1,0,0,A
516070517,1,0,0,B
516070668,1,0,0,B
516070925,1,0,0,B
516070957,1,1,1,A
516071524,1,0,0,A
516071949,1,0,0,B
516072512,1,0,0,A
516072615,1,0,0,A
516072737,1,0,0,B
516072887,1,1,1,A
516072925,1,0,0,A
516073078,1,0,0,B
516073249,1,0,0,A
516073276,1,0,0,A
516073365,1,1,1,A
516075023,1,0,0,A
516075524,1,0,0,B
516075799,1,0,0,A
516077458,1,0,0,B
516077499,1,0,0,A
516077637,1,0,0,A
516077898,1,0,0,B
516078042,1,0,0,B
516078751,1,0,0,B
516079003,1,0,0,A
516079293,1,0,0,B
516079363,1,0,0,B
516079648,1,0,0,A
516079652,1,0,0,B
516081154,1,1,1,A
516081673,1,0,0,B
516081916,1,0,0,A
516082095,1,0,0,B
516082111,1,0,0,B
516082217,1,0,0,A
516082680,1,0,0,A
516083186,1,0,0,A
516084265,1,0,0,B
516085669,1,0,0,A
516085757,1,0,0,A
516086429,1,0,0,A
516086478,1,0,0,A
516087369,1,0,0,A
516087583,1,0,0,A
516088531,1,0,0,A
516088575,1,0,0,A
516091460,1,0,0,B
516091831,1,0,0,B
516091992,1,0,0,A
516092277,1,0,0,A
516092690,1,0,0,B
516093132,1,0,0,A
516093782,1,0,0,B
516094691,1,0,0,B
516095087,1,0,0,B
516095279,1,0,0,A
516096257,1,0,0,A
516097427,1,1,0,A
516097558,1,0,0,A
516097796,1,0,0,B
516098313,1,1,1,A
516099538,1,0,0,B
516099676,1,0,0,B
516099720,1,0,0,B
516101099,1,0,0,B
516101100,1,0,0,B
516101212,1,0,0,B
516101407,1,0,0,B
516101629,1,0,0,A
516101712,1,0,0,B
516101772,1,0,0,A
516102824,1,0,0,B
516103230,1,1,1,B
516103263,1,0,0,A
516104028,1,0,0,B
516104485,1,0,0,A
516106425,1,0,0,B
516107154,1,0,0,B
516108136,1,1,1,A
516108237,1,0,0,A
516108359,1,0,0,A
516108419,1,1,1,B
516108625,1,0,0,A
516109163,1,0,0,A
516110439,1,0,0,B
516110941,1,0,0,B
516111908,1,0,0,B
516112821,1,0,0,B
516113300,1,1,0,B
516113685,1,0,0,A
516113851,1,0,0,A
516114262,1,0,0,A
516114475,1,0,0,A
516115010,1,1,0,B
516115463,1,0,0,B
516115915,1,0,0,A
516117307,1,0,0,B
516117485,1,0,0,B
516117721,1,0,0,A
516117924,1,1,1,A
516118597,1,1,1,A
516119222,1,0,0,B
516119579,1,1,1,B
516119953,1,0,0,B
516119967,1,0,0,A
516120290,1,0,0,B
516120610,1,0,0,A
516121721,1,0,0,A
516123296,1,0,0,B
516123466,1,0,0,B
516124288,1,1,1,A
516124835,1,1,1,B
516124989,1,0,0,B
516125440,1,0,0,A
516126499,1,0,0,B
516128480,1,0,0,A
516129185,1,0,0,B
516129360,1,0,0,B
516129810,1,0,0,A
516129856,1,0,0,B
516130711,1,0,0,A
516132232,1,0,0,B
516132865,1,0,0,A
516133123,1,0,0,A
516133334,1,0,0,B
516134147,1,0,0,B
516134259,1,0,0,B
516134655,1,0,0,A
516135595,1,0,0,A
516135597,1,0,0,A
516136667,1,1,1,A
516137784,1,0,0,A
516138876,1,0,0,A
516139746,1,0,0,A
516140221,1,0,0,B
516140816,1,0,0,B
516143446,1,0,0,A
516143567,1,0,0,B
516148143,1,0,0,B
516150026,1,0,0,B
516151047,1,0,0,B
516154564,1,0,0,A
516154745,1,0,0,A
516157245,1,0,0,B
516159178,1,0,0,A
516160986,1,0,0,B
516163940,1,0,0,A
516168284,1,0,0,B
516168922,1,0,0,A
516170347,1,0,0,B
516170960,1,0,0,B
516171493,1,0,0,A
516171660,1,0,0,A
516173511,1,1,0,B
516174256,1,0,0,B
516175217,1,0,0,A
516178643,1,1,1,A
516179455,1,0,0,B
516179663,1,0,0,B
516180782,1,0,0,B
516182247,1,0,0,B
516182666,1,0,0,A
516182830,1,0,0,A
516185168,1,0,0,A
516185492,1,0,0,A
516185866,1,0,0,A
516186620,1,0,0,B
516187142,1,0,0,A
516188394,1,0,0,A
516190117,1,0,0,B
516190525,1,1,1,B
516190775,1,0,0,B
516191164,1,0,0,A
516191482,1,0,0,A
516192040,1,0,0,B
516192216,1,0,0,A
516192290,1,0,0,A
516192302,1,0,0,A
516193227,1,0,0,B
516193514,1,0,0,A
516193707,1,0,0,B
516194076,1,0,0,A
516194265,1,0,0,B
516194411,1,0,0,A
516194468,1,0,0,A
516194646,1,0,0,A
516195287,1,0,0,B
516195710,1,0,0,A
516195722,1,0,0,B
516196327,1,1,1,A
516196758,1,0,0,A
516197015,1,1,1,A
516197136,1,0,0,A
516197182,1,0,0,A
516197426,1,0,0,B
516197528,1,0,0,A
516198228,1,0,0,B
516198242,1,0,0,B
516198725,1,0,0,A
516198933,1,1,1,A
516199443,1,0,0,A
516199678,1,0,0,B
516201000,1,1,1,B
516201054,1,0,0,B
516201071,1,0,0,B
516201131,1,1,1,B
516201338,1,0,0,B
516201668,1,0,0,B
516201757,1,1,1,B
516201921,1,1,1,B
516201957,1,0,0,B
516202047,1,0,0,A
516202785,1,0,0,B
516202980,1,0,0,A
516203028,1,0,0,A
516203261,1,0,0,B
516203431,1,0,0,A
516203528,1,0,0,A
516203853,1,0,0,B
516204128,1,1,1,A
516204191,1,0,0,A
516204442,1,0,0,A
516204501,1,1,1,B
516204866,1,0,0,B
516205307,1,1,1,A
516205353,1,0,0,B
516205403,1,0,0,A
516205413,1,0,0,A
516205429,1,0,0,A
516205614,1,0,0,B
516206220,1,0,0,A
516206653,1,0,0,A
516207186,1,0,0,B
516207289,1,0,0,B
516207379,1,0,0,B
516207411,1,0,0,A
516208034,1,1,0,B
516208138,1,0,0,B
516208257,1,0,0,A
516208414,1,0,0,A
516208492,1,0,0,A
516208575,1,0,0,B
516208762,1,0,0,B
516209424,1,0,0,B
516209545,1,0,0,B
516210159,1,0,0,B
516210298,1,0,0,B
516210365,1,0,0,B
516210735,1,0,0,A
516211012,1,0,0,A
516211167,1,0,0,B
516211361,1,0,0,B
516211511,1,0,0,B
516211641,1,0,0,B
516212496,1,0,0,B
516213142,1,0,0,A
516213660,1,0,0,A
516214533,1,1,0,B
516214576,1,0,0,A
516215628,1,0,0,A
516215829,1,0,0,B
516216535,1,0,0,A
516216952,1,0,0,A
516217053,1,0,0,A
516217201,1,0,0,B
516217480,1,1,1,A
516217723,1,0,0,B
516218357,1,0,0,A
516218743,1,0,0,A
516218783,1,0,0,A
516219268,1,0,0,A
516219586,1,0,0,B
516219935,1,1,1,A
516219976,1,0,0,A
516220858,1,0,0,B
516220879,1,0,0,B
516221439,1,0,0,B
516221463,1,1,1,B
516221544,1,0,0,A
516221698,1,0,0,A
516221948,1,0,0,B
516222274,1,0,0,A
516222435,1,0,0,A
516222523,1,0,0,B
516222857,1,0,0,A
516222960,1,0,0,A
516223106,1,1,1,A
516223256,1,0,0,A
516223287,1,0,0,B
516223412,1,0,0,A
516223609,1,1,1,A
516224692,1,0,0,A
516224902,1,0,0,B
516224905,1,0,0,B
516225147,1,0,0,A
516225599,1,0,0,A
516225984,1,0,0,B
516226059,1,0,0,B
516226421,1,0,0,B
516226881,1,0,0,B
516227350,1,0,0,A
516227606,1,0,0,A
516227685,1,0,0,A
516228320,1,0,0,B
516228916,1,0,0,A
516229682,1,0,0,A
516229897,1,0,0,B
516230023,1,0,0,A
516230048,1,0,0,A
516230293,1,0,0,A
516231130,1,0,0,B
516232118,1,0,0,B
516232503,1,0,0,A
516232530,1,0,0,B
516232590,1,0,0,B
516232644,1,0,0,B
516232810,1,0,0,A
516233555,1,0,0,A
516233892,1,0,0,A
516234085,1,0,0,A
516234410,1,0,0,B
516235067,1,0,0,A
516235540,1,1,1,B
516236116,1,0,0,B
516236215,1,0,0,B
516236229,1,0,0,A
516236505,1,0,0,B
516236783,1,0,0,A
516238066,1,0,0,A
516238154,1,1,1,A
516238297,1,0,0,A
516238540,1,0,0,B
516239257,1,0,0,B
516239350,1,0,0,B
516239499,1,0,0,A
516239621,1,0,0,A
516239924,1,0,0,A
516240092,1,0,0,A
516240200,1,0,0,A
516240765,1,0,0,A
516240875,1,0,0,B
516241430,1,0,0,A
516241448,1,0,0,A
516241588,1,1,1,B
516242240,1,0,0,A
516242736,1,0,0,B
516243003,1,0,0,A
516243068,1,0,0,A
516243658,1,0,0,A
516244051,1,0,0,B
516244863,1,0,0,A
516245046,1,0,0,A
516245053,1,0,0,A
516245365,1,0,0,A
516245375,1,0,0,A
516246075,1,1,1,A
516246230,1,1,1,A
516247924,1,0,0,B
516248120,1,0,0,A
516248471,1,0,0,B
516249391,1,1,1,B
516249903,1,0,0,B
516250537,1,0,0,A
516250659,1,0,0,A
516250707,1,0,0,A
516250725,1,0,0,A
516251043,1,0,0,B
516251431,1,0,0,A
516251513,1,0,0,A
516251606,1,0,0,B
516251734,1,0,0,B
516252220,1,0,0,B
516252282,1,0,0,B
516252885,1,0,0,B
516252897,1,1,1,A
516253001,1,0,0,B
516253230,1,1,0,B
516253744,1,0,0,A
516253840,1,0,0,A
516254439,1,0,0,B
516254569,1,0,0,B
516254652,1,0,0,B
516255020,1,0,0,B
516255414,1,0,0,B
516255567,1,0,0,A
516255627,1,1,1,A
516256221,1,0,0,B
516256465,1,0,0,A
516257479,1,0,0,B
516257677,1,0,0,B
516257778,1,0,0,A
516257835,1,0,0,A
516257982,1,0,0,B
516259237,1,0,0,A
516259245,1,0,0,A
516259265,1,0,0,A
516259366,1,0,0,A
516259368,1,0,0,A
516259475,1,0,0,B
516259779,1,0,0,B
516260008,1,0,0,A
516260084,1,0,0,B
516260419,1,0,0,B
516260440,1,0,0,A
516260670,1,0,0,A
516260800,1,0,0,A
516261354,1,0,0,A
516261499,1,0,0,B
516262452,1,0,0,A
516262928,1,0,0,B
516263344,1,0,0,B
516263360,1,0,0,A
516263583,1,0,0,A
516264626,1,0,0,A
516264984,1,0,0,A
516265201,1,0,0,A
516265444,1,0,0,B
516265536,1,0,0,A
516265686,1,0,0,A
516266086,1,0,0,B
516266230,1,0,0,B
516266655,1,0,0,A
516267301,1,0,0,B
516267777,1,0,0,B
516267994,1,0,0,A
516268119,1,0,0,B
516268456,1,0,0,A
516269482,1,1,1,B
516269941,1,0,0,B
516269967,1,0,0,B
516270039,1,0,0,B
516270543,1,0,0,B
516270838,1,0,0,A
516271405,1,0,0,B
516271833,1,0,0,B
516271902,1,0,0,A
516272169,1,0,0,B
516272170,1,0,0,A
516273088,1,0,0,A
516273311,1,0,0,A
516274279,1,0,0,B
516274414,1,0,0,B
516274942,1,0,0,A
516274971,1,0,0,A
516275834,1,0,0,B
516277194,1,0,0,B
516277349,1,0,0,A
516277383,1,0,0,B
516277538,1,0,0,B
516278715,1,0,0,B
516278905,1,0,0,A
516278990,1,1,1,B
516279286,1,0,0,B
516279583,1,0,0,B
516279621,1,0,0,B
516279865,1,1,1,A
516279961,1,0,0,A
516279987,1,0,0,A
516280202,1,0,0,B
516280720,1,0,0,A
516280729,1,0,0,A
516281875,1,0,0,B
516282824,1,1,1,B
516283297,1,0,0,A
516283626,1,0,0,A
516284214,1,0,0,A
516284410,1,0,0,B
516284790,1,0,0,A
516285392,1,0,0,B
516285839,1,0,0,A
516286255,1,0,0,B
516287246,1,0,0,A
516287685,1,0,0,A
516287877,1,0,0,A
516288115,1,0,0,A
516288140,1,0,0,A
516288355,1,0,0,B
516288374,1,1,1,B
516288444,1,0,0,A
516288555,1,0,0,A
516288882,1,0,0,A
516289205,1,1,1,B
516290430,1,0,0,A
516290516,1,0,0,A
516291082,1,0,0,B
516291135,1,1,1,B
516291165,1,0,0,A
516291196,1,0,0,A
516291274,1,0,0,B
516291401,1,0,0,B
516291816,1,0,0,B
516292583,1,0,0,B
516293736,1,1,1,A
516293935,1,0,0,B
516293985,1,0,0,B
516294237,1,0,0,A
516294745,1,0,0,A
516295158,1,0,0,B
516295425,1,0,0,B
516295627,1,0,0,B
516296112,1,0,0,B
516296536,1,0,0,A
516297758,1,1,1,B
516297963,1,0,0,B
516297988,1,0,0,B
516298394,1,0,0,A
516298680,1,0,0,B
516299113,1,0,0,B
516300136,1,0,0,B
516300282,1,1,1,B
516300284,1,0,0,B
516300733,1,0,0,A
516300881,1,0,0,B
516301553,1,0,0,B
516302053,1,0,0,A
516302450,1,0,0,A
516302752,1,0,0,B
516303589,1,0,0,A
516303755,1,0,0,A
516304030,1,0,0,A
516304158,1,1,1,A
516304604,1,1,1,B
516304751,1,0,0,A
516305236,1,0,0,B
516305546,1,0,0,A
516305742,1,0,0,A
516305782,1,0,0,A
516306946,1,0,0,A
516307248,1,0,0,A
516307876,1,0,0,A
516308189,1,0,0,B
516308290,1,1,1,B
516308435,1,0,0,A
516308445,1,1,1,B
516309062,1,0,0,B
516310296,1,0,0,A
516311018,1,0,0,A
516311206,1,0,0,A
516311458,1,0,0,A
516311556,1,0,0,A
516312815,1,0,0,B
516312979,1,0,0,A
516313311,1,0,0,B
516313534,1,0,0,A
516313899,1,0,0,B
516314305,1,0,0,B
516314805,1,1,0,B
516315193,1,0,0,A
516315308,1,0,0,B
516315346,1,0,0,B
516315405,1,0,0,B
516315590,1,0,0,B
516315955,1,0,0,A
516316413,1,0,0,A
516316590,1,0,0,A
516316594,1,0,0,A
516317192,1,0,0,A
516317307,1,0,0,B
516317619,1,0,0,A
516317692,1,1,1,B
516318428,1,0,0,A
516318777,1,0,0,B
516319282,1,1,1,B
516319481,1,0,0,A
516320196,1,0,0,A
516320207,1,0,0,B
516320736,1,0,0,B
516321389,1,0,0,B
516321609,1,1,1,B
516321715,1,0,0,B
516321891,1,1,1,B
516322106,1,0,0,B
516322376,1,0,0,A
516322453,1,0,0,A
516323004,1,0,0,A
516323404,1,0,0,A
516324037,1,0,0,B
516324325,1,0,0,B
516325164,1,0,0,B
516325175,1,0,0,B
516325647,1,1,1,B
516325782,1,0,0,B
516325887,1,0,0,B
516326225,1,1,1,B
516326244,1,0,0,A
516326948,1,0,0,A
516327506,1,0,0,B
516327634,1,0,0,A
516327686,1,0,0,A
516327756,1,1,1,A
516328465,1,0,0,A
516329076,1,0,0,B
516329382,1,0,0,A
516330171,1,0,0,B
516330940,1,0,0,B
516331249,1,0,0,B
516331357,1,0,0,A
516331510,1,0,0,B
516331583,1,0,0,A
516331621,1,0,0,B
516331855,1,0,0,A
516331984,1,0,0,A
516332060,1,0,0,A
516332092,1,0,0,A
516332865,1,0,0,A
516332953,1,0,0,A
516333473,1,0,0,A
516333716,1,0,0,A
516333723,1,0,0,B
516333758,1,0,0,A
516334322,1,0,0,A
516334580,1,0,0,B
516334592,1,0,0,B
516334674,1,0,0,B
516335003,1,1,0,B
516336169,1,0,0,A
516337503,1,0,0,A
516337668,1,0,0,A
516337741,1,1,1,A
516337746,1,0,0,A
516337758,1,0,0,A
516337821,1,0,0,A
516338304,1,0,0,B
516338900,1,0,0,B
516339037,1,0,0,A
516339365,1,0,0,B
516339392,1,0,0,A
516339427,1,1,1,A
516339679,1,0,0,A
516340282,1,0,0,B
516340413,1,0,0,A
516340526,1,0,0,A
516340567,1,0,0,B
516340651,1,0,0,B
516341089,1,0,0,A
516341802,1,0,0,A
516342228,1,0,0,B
516342769,1,0,0,A
516343230,1,0,0,B
516343376,1,0,0,B
516343705,1,0,0,A
516344458,1,0,0,B
516344811,1,0,0,A
516345502,1,0,0,A
516345580,1,0,0,A
516346513,1,0,0,B
516347193,1,0,0,A
516347607,1,0,0,A
516347781,1,0,0,A
516348484,1,0,0,A
516348575,1,0,0,A
516348603,1,0,0,A
516349297,1,0,0,B
516349490,1,0,0,B
516350858,1,0,0,B
516351009,1,0,0,A
516351192,1,0,0,A
516351611,1,0,0,A
516351866,1,0,0,A
516352109,1,1,1,A
516352201,1,0,0,A
516352331,1,0,0,A
516352657,1,0,0,B
516353412,1,0,0,A
516353434,1,0,0,B
516353442,1,0,0,A
516353597,1,0,0,A
516353795,1,0,0,B
516354173,1,0,0,A
516354206,1,0,0,B
516354349,1,0,0,B
516354479,1,0,0,B
516355175,1,0,0,B
516355209,1,0,0,B
516355239,1,1,1,B
516355638,1,0,0,A
516356192,1,0,0,A
516356376,1,0,0,B
516356547,1,0,0,A
516356589,1,0,0,A
516356927,1,0,0,A
516357150,1,0,0,A
516357258,1,1,0,B
516357527,1,0,0,B
516358135,1,0,0,A
516358745,1,0,0,A
516358874,1,0,0,A
516358904,1,0,0,B
516359341,1,0,0,B
516359445,1,0,0,A
516359889,1,1,1,B
516360217,1,0,0,B
516360267,1,0,0,B
516360752,1,0,0,B
516360962,1,0,0,B
516361932,1,0,0,A
516362442,1,0,0,A
516362900,1,0,0,A
516362938,1,1,1,B
516364352,1,0,0,B
516364545,1,0,0,B
516364913,1,0,0,B
516365003,1,0,0,A
516365046,1,0,0,A
516365289,1,0,0,A
516365365,1,0,0,A
516365425,1,0,0,B
516366057,1,0,0,A
516366791,1,0,0,A
516367207,1,0,0,B
516367269,1,0,0,B
516369497,1,0,0,B
516369519,1,0,0,B
516370690,1,0,0,B
516371317,1,0,0,B
516371662,1,0,0,B
516371672,1,1,1,B
516372110,1,0,0,B
516372312,1,0,0,A
516372904,1,0,0,B
516373124,1,0,0,A
516373187,1,1,1,A
516373633,1,0,0,A
516373658,1,0,0,B
516374350,1,0,0,B
516374473,1,0,0,B
516375216,1,0,0,B
516375990,1,0,0,A
516377154,1,0,0,B
516377602,1,0,0,B
516377856,1,0,0,B
516379303,1,0,0,B
516379318,1,0,0,A
516379647,1,0,0,A
516380237,1,0,0,B
516380700,1,0,0,B
516380858,1,0,0,B
516381062,1,0,0,A
516381138,1,0,0,A
516381697,1,0,0,A
516381843,1,0,0,B
516383133,1,0,0,A
516383205,1,0,0,B
516383293,1,0,0,B
516383782,1,0,0,B
516383959,1,0,0,A
516385471,1,0,0,A
516386417,1,0,0,B
516387497,1,0,0,B
516387641,1,0,0,A
516388093,1,0,0,B
516388313,1,0,0,A
516388555,1,0,0,B
516389938,1,0,0,A
516390656,1,0,0,B
516390952,1,0,0,A
516391093,1,0,0,A
516392243,1,0,0,A
516392283,1,0,0,B
516394997,1,0,0,A
516395047,1,0,0,B
516395178,1,0,0,A
516396029,1,0,0,B
516396070,1,0,0,A
516396440,1,0,0,A
516396663,1,0,0,B
516397023,1,0,0,B
516399558,1,0,0,B
516399666,1,0,0,A
516400468,1,0,0,B
516400559,1,0,0,B
516400912,1,0,0,B
516400947,1,0,0,B
516401785,1,0,0,B
516402730,1,0,0,A
516403379,1,0,0,A
516403457,1,0,0,A
516403735,1,0,0,A
516403740,1,0,0,A
516404236,1,0,0,A
516404337,1,0,0,A
516404693,1,0,0,A
516405162,1,0,0,A
516405557,1,1,1,B
516405977,1,0,0,A
516406012,1,0,0,A
516406255,1,0,0,B
516406369,1,0,0,A
516406647,1,1,0,B
516406910,1,0,0,B
516407514,1,1,1,A
516408281,1,0,0,A
516409766,1,0,0,B
516410002,1,0,0,A
516410272,1,0,0,A
516410545,1,0,0,A
516410576,1,0,0,B
516410595,1,0,0,B
516410746,1,0,0,B
516411426,1,0,0,A
516411860,1,0,0,A
516412311,1,0,0,B
516413594,1,0,0,A
516414184,1,0,0,B
516414268,1,0,0,B
516414397,1,0,0,B
516414515,1,0,0,B
516414561,1,1,0,B
516414626,1,1,1,A
516415243,1,0,0,A
516415301,1,0,0,B
516415379,1,0,0,A
516415886,1,0,0,A
516417364,1,1,1,A
516417678,1,0,0,B
516418342,1,0,0,B
516418837,1,0,0,A
516419024,1,0,0,A
516419717,1,0,0,A
516419755,1,0,0,A
516421165,1,0,0,A
516421236,1,0,0,B
516422219,1,0,0,B
516422438,1,0,0,A
516422588,1,0,0,B
516422732,1,0,0,B
516423040,1,0,0,A
516423508,1,0,0,B
516423514,1,0,0,A
516424019,1,0,0,B
516424375,1,1,1,A
516424660,1,0,0,B
516424667,1,0,0,B
516425004,1,0,0,A
516426011,1,0,0,A
516426337,1,0,0,A
516426424,1,1,1,A
516426651,1,0,0,A
516426855,1,1,1,A
516427213,1,0,0,A
516427226,1,0,0,A
516427878,1,1,1,A
516428149,1,0,0,B
516428261,1,0,0,B
516428903,1,0,0,A
516429824,1,0,0,B
516430781,1,0,0,B
516430842,1,0,0,A
516430909,1,0,0,B
516430999,1,0,0,B
516431200,1,0,0,B
516431872,1,0,0,A
516432343,1,0,0,B
516432614,1,0,0,A
516432660,1,0,0,B
516433070,1,1,1,B
516433513,1,0,0,A
516433776,1,0,0,B
516434837,1,0,0,A
516435007,1,0,0,A
516435242,1,0,0,B
516435558,1,0,0,A
516436032,1,0,0,A
516436884,1,0,0,B
516437217,1,0,0,B
516437665,1,1,1,B
516438144,1,0,0,B
516438633,1,0,0,A
516439514,1,0,0,A
516439741,1,0,0,B
516439927,1,0,0,B
516441323,1,0,0,B
516442454,1,0,0,A
516442470,1,0,0,B
516442829,1,0,0,A
516444083,1,0,0,B
516444367,1,0,0,B
516445552,1,1,1,A
516446561,1,0,0,A
516446901,1,0,0,A
516447141,1,0,0,A
516447401,1,0,0,B
516447715,1,0,0,B
516447801,1,0,0,B
516447997,1,0,0,A
516448712,1,0,0,B
516449527,1,0,0,B
516449684,1,0,0,B
516450377,1,0,0,A
516450766,1,0,0,A
516451510,1,0,0,A
516453010,1,0,0,A
516453055,1,0,0,B
516453338,1,1,1,B
516453646,1,0,0,B
516453905,1,0,0,B
516453965,1,0,0,B
516454137,1,1,1,B
516454603,1,0,0,A
516454805,1,0,0,B
516455076,1,0,0,A
516455390,1,0,0,A
516455663,1,0,0,A
516455830,1,0,0,A
516456042,1,0,0,A
516456626,1,0,0,B
516457001,1,0,0,B
516457188,1,1,1,A
516457436,1,0,0,A
516457646,1,0,0,B
516458220,1,0,0,A
516458349,1,0,0,A
516458625,1,0,0,A
516459250,1,0,0,B
516459832,1,0,0,A
516459907,1,1,1,A
516460774,1,0,0,A
516461113,1,0,0,B
516461703,1,1,0,A
516461845,1,1,1,B
516462235,1,0,0,B
516463441,1,0,0,A
516463921,1,0,0,B
516464062,1,0,0,A
516464130,1,1,1,A
516464875,1,1,1,B
516465707,1,0,0,B
516465944,1,0,0,B
516467030,1,1,1,A
516467085,1,0,0,B
516467148,1,0,0,B
516467881,1,0,0,B
516468522,1,0,0,A
516470839,1,0,0,A
516471036,1,0,0,B
516472119,1,0,0,B
516472718,1,0,0,B
516473305,1,0,0,A
516473836,1,0,0,B
516474209,1,0,0,B
516474722,1,0,0,B
516474935,1,0,0,B
516475607,1,0,0,A
516475778,1,0,0,A
516476182,1,0,0,B
516476569,1,0,0,B
516476866,1,0,0,A
516477285,1,0,0,A
516477298,1,0,0,B
516477869,1,0,0,B
516478603,1,1,1,A
516478654,1,0,0,A
516478975,1,0,0,B
516479072,1,0,0,B
516479320,1,0,0,B
516479753,1,0,0,A
516480217,1,0,0,A
516480522,1,0,0,A
516480635,1,0,0,A
516480649,1,0,0,B
516480881,1,0,0,B
516481320,1,0,0,A
516481868,1,0,0,B
516482812,1,0,0,A
516483056,1,0,0,B
516484193,1,0,0,B
516484866,1,0,0,A
516485283,1,0,0,A
516485938,1,0,0,A
516486905,1,0,0,B
516488356,1,0,0,A
516488525,1,0,0,B
516489361,1,1,1,A
516489628,1,1,1,B
516490412,1,0,0,A
516490452,1,0,0,A
516490669,1,0,0,A
516490682,1,0,0,A
516490989,1,0,0,A
516491758,1,0,0,A
516492907,1,0,0,B
516493789,1,0,0,A
516493902,1,0,0,B
516493958,1,0,0,B
516494138,1,0,0,A
516494320,1,0,0,B
516494828,1,0,0,A
516494893,1,0,0,B
516494982,1,0,0,A
516495046,1,0,0,A
516495878,1,0,0,B
516498302,1,0,0,A
516498608,1,0,0,B
516499106,1,0,0,B
516499976,1,0,0,A
516500134,1,1,1,A
516500796,1,0,0,A
516501104,1,0,0,A
516501754,1,0,0,A
516504082,1,0,0,B
516504640,1,0,0,A
516504970,1,0,0,A
516505279,1,0,0,A
516505473,1,0,0,B
516505497,1,0,0,B
516505677,1,0,0,A
516506787,1,0,0,A
516506969,1,0,0,A
516508513,1,0,0,A
516509392,1,0,0,A
516513013,1,0,0,B
516513213,1,0,0,A
516513626,1,0,0,B
516516289,1,0,0,A
516518185,1,0,0,A
516518424,1,0,0,A
516519135,1,0,0,A
516520217,1,0,0,A
